CustomerID,Snapshot_Date,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Cluster,predicted_clv_12m,CLV_Quartile
16883,2011-08-31,86,2,272.48,3,3,2,332,Loyal Customers,Cluster 1,393.44305607220474,Q1 (Low)
16462,2011-08-31,84,2,68.0,3,3,1,331,Loyal Customers,Cluster 1,490.84515158197246,Q1 (Low)
17707,2011-08-31,84,2,152.4,3,3,1,331,Loyal Customers,Cluster 1,376.0336917582098,Q1 (Low)
17026,2011-08-31,84,2,154.83,3,3,1,331,Loyal Customers,Cluster 1,380.9924351572786,Q1 (Low)
14501,2011-08-31,82,2,251.21,3,3,2,332,Loyal Customers,Cluster 1,474.0338663736812,Q1 (Low)
15098,2011-08-31,81,3,39916.5,3,4,5,345,Loyal Customers,Cluster 2,435.4345053447617,Q1 (Low)
15069,2011-08-31,78,1,1109.53,3,3,4,334,Loyal Customers,Cluster 0,440.6849274111822,Q1 (Low)
17446,2011-08-31,75,2,120.9,3,3,1,331,Loyal Customers,Cluster 1,390.2561173584614,Q1 (Low)
14037,2011-08-31,75,2,147.2,3,3,1,331,Loyal Customers,Cluster 1,330.7956648341916,Q1 (Low)
14491,2011-08-31,74,2,340.93,3,3,2,332,Loyal Customers,Cluster 1,435.6832746335562,Q1 (Low)
14162,2011-08-31,72,2,289.36,3,3,2,332,Loyal Customers,Cluster 1,454.29234581355337,Q1 (Low)
16805,2011-08-31,72,2,460.59,3,3,3,333,Loyal Customers,Cluster 1,468.33490193240857,Q1 (Low)
17616,2011-08-31,72,3,571.2,3,4,3,343,Loyal Customers,Cluster 0,491.9052673289251,Q1 (Low)
17969,2011-08-31,65,2,228.2,3,3,2,332,Loyal Customers,Cluster 1,376.2336625968993,Q1 (Low)
13656,2011-08-31,63,2,379.65,3,3,3,333,Loyal Customers,Cluster 1,475.3168845677158,Q1 (Low)
16473,2011-08-31,63,3,316.11,3,4,2,342,Loyal Customers,Cluster 0,472.92609399399873,Q1 (Low)
15483,2011-08-31,60,4,225.26,3,4,2,342,Loyal Customers,Cluster 0,491.6040443402207,Q1 (Low)
17781,2011-08-31,58,2,188.02,3,3,1,331,Loyal Customers,Cluster 1,487.2894003305198,Q1 (Low)
13085,2011-08-31,56,2,416.08,3,3,3,333,Loyal Customers,Cluster 1,470.5050497747867,Q1 (Low)
15889,2011-08-31,55,2,400.77,3,3,3,333,Loyal Customers,Cluster 1,387.6447214904272,Q1 (Low)
17440,2011-08-31,55,3,186.42,3,4,1,341,Loyal Customers,Cluster 1,475.5347798490501,Q1 (Low)
17341,2011-08-31,55,3,682.29,3,4,3,343,Loyal Customers,Cluster 0,474.5077138330919,Q1 (Low)
14459,2011-08-31,54,1,1837.92,3,3,5,335,Loyal Customers,Cluster 0,487.7336327164637,Q1 (Low)
15512,2011-08-31,54,2,121.0,3,3,1,331,Loyal Customers,Cluster 1,324.73268435367635,Q1 (Low)
18013,2011-08-31,54,2,187.29,3,3,1,331,Loyal Customers,Cluster 1,487.7336327164637,Q1 (Low)
13955,2011-08-31,53,2,322.96,3,3,2,332,Loyal Customers,Cluster 1,443.2651601593027,Q1 (Low)
15920,2011-08-31,53,3,163.55,3,4,1,341,Loyal Customers,Cluster 1,489.91300232021126,Q1 (Low)
18037,2011-08-31,53,6,70.02,3,5,1,351,Loyal Customers,Cluster 1,381.26973702582626,Q1 (Low)
13754,2011-08-31,50,2,282.6,3,3,2,332,Loyal Customers,Cluster 1,435.7694841094772,Q1 (Low)
12915,2011-08-31,47,2,363.65,4,3,2,432,Loyal Customers,Cluster 1,404.8825155545199,Q1 (Low)
17259,2011-08-31,47,2,581.23,4,3,3,433,Loyal Customers,Cluster 0,439.49931537074735,Q1 (Low)
14798,2011-08-31,43,2,97.4,4,3,1,431,Loyal Customers,Cluster 1,453.0269033645339,Q1 (Low)
12875,2011-08-31,42,2,343.23,4,3,2,432,Loyal Customers,Cluster 1,341.39542277556325,Q1 (Low)
15713,2011-08-31,42,2,356.7,4,3,2,432,Loyal Customers,Cluster 1,424.05222353939234,Q1 (Low)
16112,2011-08-31,42,4,195.74,4,4,1,441,Champions,Cluster 0,454.7283717720453,Q1 (Low)
16835,2011-08-31,27,2,180.85,4,3,1,431,Loyal Customers,Cluster 3,363.76383023884466,Q1 (Low)
15689,2011-08-31,18,2,254.1,5,3,2,532,Loyal Customers,Cluster 3,406.7588539146324,Q1 (Low)
17988,2011-08-31,16,5,146.0,5,5,1,551,Champions,Cluster 3,488.983789828619,Q1 (Low)
17742,2011-08-31,12,2,355.11,5,3,2,532,Loyal Customers,Cluster 3,369.04527817727984,Q1 (Low)
17256,2011-08-31,6,2,240.0,5,3,2,532,Loyal Customers,Cluster 3,431.23815066303325,Q1 (Low)
17869,2011-08-31,6,5,428.18,5,5,3,553,Champions,Cluster 3,486.6917581034353,Q1 (Low)
17189,2011-08-31,5,2,383.75,5,3,3,533,Loyal Customers,Cluster 3,412.9081107274058,Q1 (Low)
17134,2011-08-31,5,2,413.2,5,3,3,533,Loyal Customers,Cluster 3,478.6870588592747,Q1 (Low)
15483,2011-09-30,90,4,225.26,3,4,2,342,Loyal Customers,Cluster 0,491.6040443402207,Q1 (Low)
17781,2011-09-30,88,2,188.02,3,3,1,331,Loyal Customers,Cluster 1,487.2894003305198,Q1 (Low)
13085,2011-09-30,86,2,416.08,3,3,3,333,Loyal Customers,Cluster 1,470.5050497747867,Q1 (Low)
15889,2011-09-30,85,2,400.77,3,3,2,332,Loyal Customers,Cluster 1,387.6447214904272,Q1 (Low)
17440,2011-09-30,85,3,186.42,3,3,1,331,Loyal Customers,Cluster 1,475.5347798490501,Q1 (Low)
17341,2011-09-30,85,3,682.29,3,4,3,343,Loyal Customers,Cluster 0,474.5077138330919,Q1 (Low)
15512,2011-09-30,84,2,121.0,3,3,1,331,Loyal Customers,Cluster 1,324.73268435367635,Q1 (Low)
18013,2011-09-30,84,2,187.29,3,3,1,331,Loyal Customers,Cluster 1,487.7336327164637,Q1 (Low)
13955,2011-09-30,83,2,322.96,3,3,2,332,Loyal Customers,Cluster 1,443.2651601593027,Q1 (Low)
15920,2011-09-30,83,3,163.55,3,3,1,331,Loyal Customers,Cluster 1,489.91300232021126,Q1 (Low)
18037,2011-09-30,83,6,70.02,3,5,1,351,Loyal Customers,Cluster 1,381.26973702582626,Q1 (Low)
13754,2011-09-30,80,2,282.6,3,3,2,332,Loyal Customers,Cluster 1,435.7694841094772,Q1 (Low)
12915,2011-09-30,77,2,363.65,3,3,2,332,Loyal Customers,Cluster 1,404.8825155545199,Q1 (Low)
17259,2011-09-30,77,2,581.23,3,3,3,333,Loyal Customers,Cluster 0,439.49931537074735,Q1 (Low)
14798,2011-09-30,73,2,97.4,3,3,1,331,Loyal Customers,Cluster 1,453.0269033645339,Q1 (Low)
12875,2011-09-30,72,2,343.23,3,3,2,332,Loyal Customers,Cluster 1,341.39542277556325,Q1 (Low)
15713,2011-09-30,72,2,356.7,3,3,2,332,Loyal Customers,Cluster 1,424.05222353939234,Q1 (Low)
16112,2011-09-30,72,4,195.74,3,4,1,341,Loyal Customers,Cluster 1,454.7283717720453,Q1 (Low)
16835,2011-09-30,57,2,180.85,3,3,1,331,Loyal Customers,Cluster 1,363.76383023884466,Q1 (Low)
15689,2011-09-30,48,2,254.1,3,3,2,332,Loyal Customers,Cluster 1,406.7588539146324,Q1 (Low)
17988,2011-09-30,46,5,146.0,3,4,1,341,Loyal Customers,Cluster 0,488.983789828619,Q1 (Low)
17742,2011-09-30,42,2,355.11,3,3,2,332,Loyal Customers,Cluster 1,369.04527817727984,Q1 (Low)
17256,2011-09-30,36,2,240.0,4,3,2,432,Loyal Customers,Cluster 1,431.23815066303325,Q1 (Low)
17869,2011-09-30,36,5,428.18,4,4,3,443,Champions,Cluster 0,486.6917581034353,Q1 (Low)
17189,2011-09-30,35,2,383.75,4,3,2,432,Loyal Customers,Cluster 3,412.9081107274058,Q1 (Low)
17134,2011-09-30,35,2,413.2,4,3,3,433,Loyal Customers,Cluster 0,478.6870588592747,Q1 (Low)
16808,2011-09-30,28,2,288.42,4,3,2,432,Loyal Customers,Cluster 3,486.728408667565,Q1 (Low)
17339,2011-09-30,23,2,243.36,4,3,2,432,Loyal Customers,Cluster 3,423.7928406204683,Q1 (Low)
13122,2011-09-30,23,2,922.39,4,3,4,434,Loyal Customers,Cluster 0,448.5856372788562,Q1 (Low)
17786,2011-09-30,14,2,266.85,4,3,2,432,Loyal Customers,Cluster 3,462.25809491410814,Q1 (Low)
16080,2011-09-30,10,2,217.16,5,3,1,531,Loyal Customers,Cluster 3,458.8131675607375,Q1 (Low)
16777,2011-09-30,9,2,222.62,5,3,2,532,Loyal Customers,Cluster 3,450.878823138393,Q1 (Low)
14236,2011-09-30,9,2,490.86,5,3,3,533,Loyal Customers,Cluster 3,490.648416246671,Q1 (Low)
13787,2011-09-30,4,2,309.04,5,3,2,532,Loyal Customers,Cluster 3,437.0284359994627,Q1 (Low)
17674,2011-09-30,3,2,551.04,5,3,3,533,Loyal Customers,Cluster 3,463.011804857944,Q1 (Low)
16462,2011-09-30,2,3,136.0,5,3,1,531,Loyal Customers,Cluster 3,490.84515158197246,Q1 (Low)
17950,2011-09-30,1,3,482.2,5,4,3,543,Champions,Cluster 3,446.3912897797235,Q1 (Low)
17376,2011-09-30,0,2,203.2,5,3,1,531,Loyal Customers,Cluster 3,421.8369354434827,Q1 (Low)
17572,2011-09-30,0,4,226.75,5,4,2,542,Champions,Cluster 3,441.6827485493468,Q1 (Low)
15689,2011-10-31,79,2,254.1,3,3,2,332,Loyal Customers,Cluster 1,406.7588539146324,Q1 (Low)
17988,2011-10-31,77,5,146.0,3,4,1,341,Loyal Customers,Cluster 1,488.983789828619,Q1 (Low)
17742,2011-10-31,73,2,355.11,3,3,2,332,Loyal Customers,Cluster 1,369.04527817727984,Q1 (Low)
17256,2011-10-31,67,2,240.0,3,3,2,332,Loyal Customers,Cluster 1,431.23815066303325,Q1 (Low)
17869,2011-10-31,67,5,428.18,3,4,3,343,Loyal Customers,Cluster 0,486.6917581034353,Q1 (Low)
17189,2011-10-31,66,2,383.75,3,3,2,332,Loyal Customers,Cluster 1,412.9081107274058,Q1 (Low)
17134,2011-10-31,66,2,413.2,3,3,2,332,Loyal Customers,Cluster 1,478.6870588592747,Q1 (Low)
16808,2011-10-31,59,2,288.42,3,3,2,332,Loyal Customers,Cluster 1,486.728408667565,Q1 (Low)
17339,2011-10-31,54,2,243.36,3,3,2,332,Loyal Customers,Cluster 1,423.7928406204683,Q1 (Low)
13122,2011-10-31,54,2,922.39,3,3,4,334,Loyal Customers,Cluster 0,448.5856372788562,Q1 (Low)
17786,2011-10-31,45,2,266.85,3,3,2,332,Loyal Customers,Cluster 1,462.25809491410814,Q1 (Low)
16080,2011-10-31,41,2,217.16,3,3,1,331,Loyal Customers,Cluster 1,458.8131675607375,Q1 (Low)
16777,2011-10-31,40,2,222.62,3,3,1,331,Loyal Customers,Cluster 1,450.878823138393,Q1 (Low)
14236,2011-10-31,40,2,490.86,3,3,3,333,Loyal Customers,Cluster 0,490.648416246671,Q1 (Low)
13787,2011-10-31,35,2,309.04,3,3,2,332,Loyal Customers,Cluster 1,437.0284359994627,Q1 (Low)
17674,2011-10-31,34,2,551.04,4,3,3,433,Loyal Customers,Cluster 0,463.011804857944,Q1 (Low)
16462,2011-10-31,33,3,136.0,4,3,1,431,Loyal Customers,Cluster 1,490.84515158197246,Q1 (Low)
17950,2011-10-31,32,3,482.2,4,4,3,443,Champions,Cluster 0,446.3912897797235,Q1 (Low)
17572,2011-10-31,31,4,226.75,4,4,2,442,Champions,Cluster 0,441.6827485493468,Q1 (Low)
17376,2011-10-31,30,2,203.2,4,3,1,431,Loyal Customers,Cluster 3,421.8369354434827,Q1 (Low)
15579,2011-10-31,28,2,327.6,4,3,2,432,Loyal Customers,Cluster 3,444.69699793651546,Q1 (Low)
13792,2011-10-31,26,2,195.55,4,3,1,431,Loyal Customers,Cluster 3,468.3833039692467,Q1 (Low)
17816,2011-10-31,25,3,30.32,4,3,1,431,Loyal Customers,Cluster 1,355.0681147949577,Q1 (Low)
13473,2011-10-31,20,2,422.64,4,3,3,433,Loyal Customers,Cluster 3,457.3067732319674,Q1 (Low)
13666,2011-10-31,20,3,84.65,4,3,1,431,Loyal Customers,Cluster 3,391.0996567398756,Q1 (Low)
17025,2011-10-31,20,3,357.77,4,3,2,432,Loyal Customers,Cluster 3,424.5546787676281,Q1 (Low)
14761,2011-10-31,18,2,255.9,4,3,2,432,Loyal Customers,Cluster 3,439.40474929586327,Q1 (Low)
17913,2011-10-31,18,2,408.65,4,3,2,432,Loyal Customers,Cluster 3,438.5281643269289,Q1 (Low)
17181,2011-10-31,17,2,239.92,4,3,2,432,Loyal Customers,Cluster 3,354.7845529711858,Q1 (Low)
14555,2011-10-31,17,2,312.54,4,3,2,432,Loyal Customers,Cluster 3,453.4020781833417,Q1 (Low)
17771,2011-10-31,16,2,245.33,4,3,2,432,Loyal Customers,Cluster 3,431.50620547739766,Q1 (Low)
15545,2011-10-31,14,2,288.97,4,3,2,432,Loyal Customers,Cluster 3,399.57632000154706,Q1 (Low)
15012,2011-10-31,13,2,405.04,5,3,2,532,Loyal Customers,Cluster 3,436.78432967070034,Q1 (Low)
14798,2011-10-31,12,3,173.74,5,3,1,531,Loyal Customers,Cluster 3,453.0269033645339,Q1 (Low)
17917,2011-10-31,5,3,335.03,5,3,2,532,Loyal Customers,Cluster 3,486.9285775302376,Q1 (Low)
13787,2011-11-30,65,2,309.04,3,3,2,332,Loyal Customers,Cluster 1,437.0284359994627,Q1 (Low)
17674,2011-11-30,64,2,551.04,3,3,3,333,Loyal Customers,Cluster 0,463.011804857944,Q1 (Low)
16462,2011-11-30,63,3,136.0,3,3,1,331,Loyal Customers,Cluster 1,490.84515158197246,Q1 (Low)
17950,2011-11-30,62,3,482.2,3,3,3,333,Loyal Customers,Cluster 0,446.3912897797235,Q1 (Low)
17572,2011-11-30,61,4,226.75,3,4,1,341,Loyal Customers,Cluster 0,441.6827485493468,Q1 (Low)
15579,2011-11-30,58,2,327.6,3,3,2,332,Loyal Customers,Cluster 1,444.69699793651546,Q1 (Low)
13473,2011-11-30,50,2,422.64,3,3,2,332,Loyal Customers,Cluster 0,457.3067732319674,Q1 (Low)
13666,2011-11-30,50,3,84.65,3,3,1,331,Loyal Customers,Cluster 1,391.0996567398756,Q1 (Low)
17025,2011-11-30,50,3,357.77,3,3,2,332,Loyal Customers,Cluster 0,424.5546787676281,Q1 (Low)
17913,2011-11-30,48,2,408.65,3,3,2,332,Loyal Customers,Cluster 0,438.5281643269289,Q1 (Low)
14555,2011-11-30,47,2,312.54,3,3,2,332,Loyal Customers,Cluster 1,453.4020781833417,Q1 (Low)
15012,2011-11-30,43,2,405.04,3,3,2,332,Loyal Customers,Cluster 0,436.78432967070034,Q1 (Low)
14798,2011-11-30,42,3,173.74,3,3,1,331,Loyal Customers,Cluster 1,453.0269033645339,Q1 (Low)
17917,2011-11-30,35,3,335.03,3,3,2,332,Loyal Customers,Cluster 0,486.9285775302376,Q1 (Low)
13904,2011-11-30,27,2,332.64,4,3,2,432,Loyal Customers,Cluster 3,467.43480718755825,Q1 (Low)
17999,2011-11-30,27,2,380.39,4,3,2,432,Loyal Customers,Cluster 3,427.1534446449721,Q1 (Low)
17816,2011-11-30,26,4,36.56,4,4,1,441,Champions,Cluster 1,355.0681147949577,Q1 (Low)
12838,2011-11-30,23,2,671.95,4,3,3,433,Loyal Customers,Cluster 3,476.9734728783372,Q1 (Low)
17964,2011-11-30,21,2,463.21,4,3,3,433,Loyal Customers,Cluster 3,428.4569126462988,Q1 (Low)
17235,2011-11-30,15,2,550.06,4,3,3,433,Loyal Customers,Cluster 3,432.6411440595113,Q1 (Low)
18043,2011-11-30,14,3,529.29,4,3,3,433,Loyal Customers,Cluster 3,491.63492828716466,Q1 (Low)
13569,2011-11-30,7,2,337.12,5,3,2,532,Loyal Customers,Cluster 3,449.6505234193218,Q1 (Low)
13899,2011-11-30,6,2,388.52,5,3,2,532,Loyal Customers,Cluster 3,461.480779301835,Q1 (Low)
14987,2011-11-30,5,2,326.4,5,3,2,532,Loyal Customers,Cluster 3,411.1911307452002,Q1 (Low)
17988,2011-11-30,1,7,201.12,5,5,1,551,Champions,Cluster 3,488.983789828619,Q1 (Low)
13068,2011-11-30,0,2,344.0,5,3,2,532,Loyal Customers,Cluster 3,471.0081935418317,Q1 (Low)
14448,2011-11-30,0,2,375.35,5,3,2,532,Loyal Customers,Cluster 3,481.7339596580397,Q1 (Low)
13255,2011-11-30,0,2,399.51,5,3,2,532,Loyal Customers,Cluster 3,410.3590076033408,Q1 (Low)
13496,2011-11-30,0,2,653.33,5,3,3,533,Loyal Customers,Cluster 3,409.97435152372253,Q1 (Low)
17572,2011-12-31,92,4,226.75,3,4,1,341,Loyal Customers,Cluster 0,441.6827485493468,Q1 (Low)
13473,2011-12-31,81,2,422.64,3,3,2,332,Loyal Customers,Cluster 1,457.3067732319674,Q1 (Low)
13666,2011-12-31,81,3,84.65,3,3,1,331,Loyal Customers,Cluster 1,391.0996567398756,Q1 (Low)
17025,2011-12-31,81,3,357.77,3,3,2,332,Loyal Customers,Cluster 0,424.5546787676281,Q1 (Low)
17913,2011-12-31,79,2,408.65,3,3,2,332,Loyal Customers,Cluster 1,438.5281643269289,Q1 (Low)
15012,2011-12-31,74,2,405.04,3,3,2,332,Loyal Customers,Cluster 1,436.78432967070034,Q1 (Low)
14798,2011-12-31,73,3,173.74,3,3,1,331,Loyal Customers,Cluster 1,453.0269033645339,Q1 (Low)
17917,2011-12-31,66,3,335.03,3,3,2,332,Loyal Customers,Cluster 0,486.9285775302376,Q1 (Low)
17999,2011-12-31,58,2,380.39,3,3,2,332,Loyal Customers,Cluster 1,427.1534446449721,Q1 (Low)
17816,2011-12-31,57,4,36.56,3,4,1,341,Loyal Customers,Cluster 1,355.0681147949577,Q1 (Low)
12838,2011-12-31,54,2,671.95,3,3,3,333,Loyal Customers,Cluster 0,476.9734728783372,Q1 (Low)
17964,2011-12-31,52,2,463.21,4,3,2,432,Loyal Customers,Cluster 0,428.4569126462988,Q1 (Low)
17235,2011-12-31,46,2,550.06,4,3,3,433,Loyal Customers,Cluster 0,432.6411440595113,Q1 (Low)
18043,2011-12-31,45,3,529.29,4,3,3,433,Loyal Customers,Cluster 0,491.63492828716466,Q1 (Low)
13899,2011-12-31,37,2,388.52,4,3,2,432,Loyal Customers,Cluster 0,461.480779301835,Q1 (Low)
17988,2011-12-31,32,7,201.12,5,5,1,551,Champions,Cluster 0,488.983789828619,Q1 (Low)
13068,2011-12-31,31,2,344.0,5,3,2,532,Loyal Customers,Cluster 3,471.0081935418317,Q1 (Low)
13496,2011-12-31,31,2,653.33,5,3,3,533,Loyal Customers,Cluster 0,409.97435152372253,Q1 (Low)
14448,2011-12-31,30,2,375.35,5,3,2,532,Loyal Customers,Cluster 3,481.7339596580397,Q1 (Low)
13255,2011-12-31,30,2,399.51,5,3,2,532,Loyal Customers,Cluster 3,410.3590076033408,Q1 (Low)
14594,2011-12-31,28,2,363.33,5,3,2,532,Loyal Customers,Cluster 3,369.7056268070794,Q1 (Low)
13173,2011-12-31,25,2,353.65,5,3,2,532,Loyal Customers,Cluster 3,424.7498665185723,Q1 (Low)
17817,2011-12-31,25,3,387.68,5,3,2,532,Loyal Customers,Cluster 0,479.67631403754166,Q1 (Low)
